MaskNum,Pose_Cam_X,Pose_Cam_Y,Pose_Cam_Z,Pose_Cam_Ori_X,Pose_Cam_Ori_Y,Pose_Cam_Ori_Z,Pose_Cam_Ori_W,BBox_Cam_Extent_X,BBox_Cam_Extent_Y,BBox_Cam_Extent_Z,BBox_Cam_Center_X,BBox_Cam_Center_Y,BBox_Cam_Center_Z,BBox_Cam_R00,BBox_Cam_R01,BBox_Cam_R02,BBox_Cam_R10,BBox_Cam_R11,BBox_Cam_R12,BBox_Cam_R20,BBox_Cam_R21,BBox_Cam_R22
3,0.17031088965120283,-0.07328452346733606,0.7209501500658648,-0.27267905849598145,-0.2923219912376539,-0.6495544329370755,0.6467403058016351,0.3871034868400606,0.22164861609754963,0.010000000000000654,0.17043025487910693,-0.0769468392966441,0.7175482102208988,0.9996062358817718,-0.01474621581870449,0.02387304558082027,0.007450339419079178,-0.6807658944883572,-0.7324631658616066,0.027053015152035235,0.7323526104415107,-0.6803879689931979
2,-0.5780666714971081,0.07538002541985916,0.4926049820426069,-0.1813955421408325,-0.3529338677509731,-0.7326372145357576,0.5529702109183267,0.1787571969736231,0.1029446560629827,0.01000000000000048,-0.577444023591436,0.07179123725004252,0.48917964861974916,0.3226392062567487,-0.9382943706580036,-0.12452958113442866,0.6822118495358103,0.13932326166255826,0.7177576339633286,-0.6561180800274783,-0.3165323091742886,0.6850666845715448
1,0.17245617184452125,0.07683258992685202,0.5603184585501395,-0.2723461264110027,-0.2927662454478459,-0.6501634863125239,0.6460672983685513,0.39017171303422654,0.22338405684107907,0.010000000000000314,0.1725769437467103,0.07316959143758706,0.5569173034205865,0.9995662399828489,-0.016849266815368046,0.024154380437810496,0.006230056989733389,-0.6806312284163937,-0.7325996978529925,0.02878399340700694,0.732432408562166,-0.6802310259105873
7,-0.75,-0.31555327362261876,0.8977944222255605,-0.3755812852604942,-0.21085412816637428,-0.5613750460185583,0.7066380208458467,0.281763531274752,0.2658051349214933,0.010000000000001966,-0.7506184441748216,-0.31939095624247693,0.8946496298775878,0.28079718868568576,0.9517636318600253,0.12368883496431562,-0.6349921740231856,0.08759351173944753,0.7675365239716349,0.7196790102229771,-0.29406354036120436,0.6289584695945438
6,-0.6181252556144609,-0.3183492713756992,0.9188006934803655,-0.28902201381028425,-0.27466278941930133,-0.6468811953410742,0.6500548798028973,0.2548666707398941,0.1881221671383005,0.010000000000001029,-0.6182094258065727,-0.32200481501553024,0.915390427203951,0.012210142445016139,0.9997837404018263,0.016834038422379995,-0.6822493703349616,-0.0039780107057048875,0.731108727966213,0.7310175846715461,-0.020411953825125312,0.6820532552829143
5,-0.75,-0.1622609648863694,0.699001413627968,-0.4420421411661368,-0.24820680526010155,-0.5191768440628889,0.6880752370524098,0.3070835356348809,0.2796620429120834,0.01000000000000073,-0.7505871308742608,-0.16659117965536857,0.6965714923554097,-0.9339011953997587,0.3376975728229264,0.11742617485214246,-0.07010830004430238,-0.4950297248030281,0.866042953799831,0.35059005048032915,0.8005660003216115,0.4859842545116639
6,-0.6173169432801667,-0.3157165401999384,0.9161204262349598,-0.2837817638319039,-0.27805428949566974,-0.651337197274284,0.6464623562562575,0.26983706529184204,0.1820572781780419,0.010000000000001952,-0.6173678031555397,-0.31936215349313374,0.9126988890088646,-0.003108664920133497,0.9999434319627767,0.010171975074592662,-0.6843164851063414,-0.009544468073341696,0.7291226586390657,0.7291784996927138,-0.004694252198248831,0.6843074452190202
6,-0.616877328087734,-0.31582715269923045,0.9156533736238442,-0.39729412302564615,0.003052835943683469,-0.00440262746277459,0.9176756926460502,0.2754822384342741,0.18611011473995032,0.010000000000001424,-0.6169228346012938,-0.3194728898895544,0.9122318930238245,-0.005654620854757778,0.99994259412825,0.009101302711971552,-0.6842759933614099,-0.01050611597070383,0.7291474380648032,0.7292012000622631,-0.0021047506446427856,0.6842961200039638
6,-0.616877328087734,-0.31582715269923045,0.9156533736238442,-0.39729412302564615,0.003052835943683469,-0.00440262746277459,0.9176756926460502,0.2754822384342741,0.18611011473995032,0.010000000000001424,-0.6169228346012938,-0.3194728898895544,0.9122318930238245,-0.005654620854757778,0.99994259412825,0.009101302711971552,-0.6842759933614099,-0.01050611597070383,0.7291474380648032,0.7292012000622631,-0.0021047506446427856,0.6842961200039638
6,-0.616877328087734,-0.31582715269923045,0.9156533736238442,-0.39729412302564615,0.003052835943683469,-0.00440262746277459,0.9176756926460502,0.2754822384342741,0.18611011473995032,0.010000000000001424,-0.6169228346012938,-0.3194728898895544,0.9122318930238245,-0.005654620854757778,0.99994259412825,0.009101302711971552,-0.6842759933614099,-0.01050611597070383,0.7291474380648032,0.7292012000622631,-0.0021047506446427856,0.6842961200039638
6,-0.616877328087734,-0.31582715269923045,0.9156533736238442,-0.39729412302564615,0.003052835943683469,-0.00440262746277459,0.9176756926460502,0.2754822384342741,0.18611011473995032,0.010000000000001424,-0.6169228346012938,-0.3194728898895544,0.9122318930238245,-0.005654620854757778,0.99994259412825,0.009101302711971552,-0.6842759933614099,-0.01050611597070383,0.7291474380648032,0.7292012000622631,-0.0021047506446427856,0.6842961200039638
6,-0.616980699623728,-0.31579093766924227,0.915679613520024,-0.2833518906944261,-0.2770313446447712,-0.6514149967672668,0.6470114698449372,0.27411489522566357,0.1866194754260101,0.0100000000000008,-0.6170340717584177,-0.3194288806268197,0.912249960118782,-0.0021757278579759257,0.9999406596482786,0.010674426937948164,-0.6859512385014187,-0.009259583946805585,0.7275885915154952,0.727644256904882,-0.0057391016106727215,0.6859306802484086
6,-0.6169019212024959,-0.3157862757431199,0.9155920463404996,-0.283958812932336,-0.2770773762792718,-0.6516860490907113,0.6464524835846734,0.2747701389546193,0.18693779396242505,0.010000000000002784,-0.6169612675911309,-0.3194276091480771,0.9121660911393771,-0.0029331580505375676,0.9999252556216839,0.011869277727014252,-0.6852110041870088,-0.010654628042815703,0.7282666809914488,0.7283387098904477,-0.005996838432013587,0.6851910402245047
