iter,E_line,E_pose,E_plane,E_centroids,E_total,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
25,1.1875019234684414,0.7480539207510623,0.002263896955026523,0.0,0.6867855165353309,1.0,0.0,1.0,6.123233995736766e-17,1.0,1.0,-1.0,1.2246467991473532e-16,1.0,-1.8369701987210297e-16,-1.0,1.0,1.0,0.0,0.0,0.0,-0.2099698419256093,0.08794985785419168,0.540013304911144,0.0,0.0,-1.0,0.540013304911144,0.1000000149011612,0.1
50,0.029821358441201765,0.0004094561851894507,0.002264057576591744,0.0,0.006662756914672372,1.000000000000275,-3.6367221044649076e-05,-0.47877296949105586,-3.6367221044587845e-05,1.0000000000002713,-0.21788562717823923,-0.9999999999997293,3.636722104477154e-05,0.3125247340954115,-3.636722104483277e-05,-1.0000000000002764,0.10382343267615746,1.0,-3.9586940971070576e-17,2.6558034494443297e-17,2.6558034494443297e-17,-0.20993491907980508,0.08791938699357282,0.5400132693998307,-3.6367221044649076e-05,3.6367221044649076e-05,-1.000000000000007,0.5399936680915992,0.09999654545945481,0.09999654545945481
75,0.0299067124216395,0.00037657236746913925,0.002263723263447605,0.0,0.006660030557498905,0.9999999841533715,-0.0004722067038498787,-0.4801435180371274,-0.00047220670384981743,0.9999999841533673,-0.21891865023553286,-1.0000000158537041,-0.0003995039602850152,0.3111738476789697,0.000399503960284954,-1.0000000009465955,0.102497749809142,0.9999999999998421,5.855863884561255e-06,8.5327352230973e-06,6.796925485620101e-06,-0.21017030068298387,0.08755421187842045,0.5397779252713885,-0.0004722067038498787,-0.0003995039602851375,-1.000000000010326,0.5410657677583146,0.0999551448486494,0.0999551448486494
100,0.030067424377150275,0.00030650805328396355,0.0022640321305565274,0.0,0.00665019613351174,0.9999992097717489,-0.00211183441592022,-0.4806159368026183,-0.0021118343372532834,0.9999992097717819,-0.2172144577480709,-0.9999993606299076,-0.002039250906663575,0.30780118566234077,0.0020392508192003307,-0.9999993605873536,0.09592181619936867,0.999999999163531,1.88626332719081e-05,0.00010654950190066442,-4.520277013322957e-06,-0.21105574983056716,0.08618042347502228,0.5438132756444662,-0.0021118344259103026,-0.002039250892497067,-0.9999985704048926,0.5424804677964611,0.09979939619855731,0.09979939589535125
125,0.02998543804403153,0.0003173141334748901,0.0022635677126900226,0.0,0.006640189631429246,0.9999956067630982,-0.003823833168749508,-0.4844915216096078,-0.003823833073156764,0.9999955918492505,-0.2180995801249995,-0.9999958667293543,-0.003751374170649266,0.31330274680312575,0.003751374056938449,-0.9999958666486581,0.09593374132062346,0.9999999834691664,-4.121553410002449e-05,0.00025824876441468464,-0.00014953584953846587,-0.21198028169704722,0.08474599781621281,0.546217892588809,-0.003823833174841224,-0.0037513741547487373,-0.9999914585638895,0.543156630320455,0.09963677267288544,0.09963677229862389
150,2.969128913339277,38262.61381712036,0.03390722743070106,0.0,22958.168897500364,0.9961830879708895,-1.0000998605605025,-0.9448522976532947,-1.0000997770243945,0.9961830882903187,2.01560225792409,-0.9962552864480899,-1.000099835378415,2.090699763941413,1.0000997222024703,-0.9962552646024417,-2.4929462694727325,0.999930558586241,-0.06143656074829987,0.17216317565374026,-0.15042410398684383,-0.7499997044859095,-0.7499999368812915,0.29078837685264497,-1.0000998262355503,-1.0000998335610825,-0.9924383348224545,0.41220673066388025,0.005000507582598679,0.005000148124078882
175,0.02989787644378665,0.0002925990900021207,0.0022289905065664777,0.0,0.006600932844071898,0.9999574668230266,-0.013786593442667038,-0.4890951293700447,-0.013786592512669144,0.9999574668136612,-0.1957625617445086,-0.9999584609265416,-0.013714858782726923,0.33107671697450863,0.01371485753839377,-0.9999584606281959,0.07004494121268989,0.9999992892203372,-0.000655168986242023,0.0019772980333079408,-0.0016522815309115196,-0.21736047592493585,0.07639853846923776,0.5436635974314474,-0.013786593105448317,-0.013714858748812075,-0.999915912425314,0.5418471313238893,0.09869041002198257,0.09869040605687844
200,0.029455085439249153,0.0003530332916129491,0.002187391779587714,0.0,0.0065403154187351435,0.9998136790467664,-0.024175579132502137,-0.4871931478226497,-0.02417557821230005,0.9998136790272913,-0.18257683349178636,-0.9998154081201127,-0.024104600064395843,0.33286704379638693,0.024104598833169434,-0.9998154076528866,0.06611008018796409,0.9999891746310623,-0.001872181418073429,0.0045444117946555375,-0.004201218707354551,-0.2229708471889452,0.06769397475149473,0.541651546383918,-0.02417557879883539,-0.024104600030838225,-0.9996290746662355,0.5391176004937025,0.09770355500964874,0.09770355108630964
225,0.02952837036775423,0.0002971275443982311,0.002177987002282491,0.0,0.006519548000646283,0.9997301275610179,-0.02761552059023576,-0.4808876621542474,-0.027615519673277203,0.999730127538731,-0.19093180983289018,-0.9997320948840895,-0.027544791709371214,0.3379091184805658,0.027544790482484635,-0.999732094387242,0.0634430770144325,0.9998794389825786,-0.009019477511356554,0.014702267066816162,-0.016143334359920488,-0.22482852119875985,0.06935726317488435,0.5415688477960837,-0.027615520257745125,-0.02754479167593188,-0.9994621789051579,0.5388887597245102,0.09737679322836908,0.09737678931885899
250,0.029392138363982953,0.00033141216441446046,0.0021742796630502257,0.0,0.006512130904055311,0.9997304974334569,-0.02759809384555679,-0.4806261117635457,-0.028588004021859428,0.9997031531358178,-0.1897122922857167,-0.9997051873619348,-0.028517331894865595,0.3358311698287709,0.028517345514794058,-0.9997051868526192,0.0656121763302195,0.9989100974633726,-0.028025164849333796,0.038765279726914216,-0.04363761997278369,-0.22385369267756108,0.07003790586250268,0.5414063055794011,-0.028588004618330606,-0.02851734675550125,-0.999408282445136,0.5386096226980446,0.09728441658007955,0.09728441260278509
275,0.02859263349994561,0.0005074696569077912,0.002124024232362481,0.0,0.0064478133406062925,0.9997373933301609,-0.02727298566943526,-0.47128437656243943,-0.04671926152587139,0.9991825745670633,-0.19756955067396362,-0.9991858533607876,-0.046649937872934595,0.3313949069873113,0.04664993661561344,-0.9991858526706912,0.0807292942902376,0.9961493639359872,-0.13753816332850521,0.11498508000238017,0.03163845300734586,-0.2214283423993468,0.08272799924790268,0.5406212862477371,-0.04671927701237186,-0.046649937833165386,-0.9983680615784479,0.536177967527009,0.09556211783061197,0.09556211392754553
300,0.02847299506185493,0.0004522025623032725,0.0020913127921941533,0.0,0.00638418310819178,0.9997412909160978,-0.02708701981845145,-0.4516633874005899,-0.056966971577316186,0.9987004677669998,-0.2025592436401331,-0.9987044240105017,-0.05689837857709231,0.31773665518552324,0.05689837641253397,-0.998704423294392,0.09303241482663098,1.0064747865568568,-0.1266937771301603,0.0445492998712672,0.005345271331450439,-0.21098665527069102,0.08990037089200846,0.5383390987207909,-0.056966972410699014,-0.05689837827345392,-0.9974037345182966,0.5332628096566626,0.0945886867079463,0.09458868128646489
325,0.02847299506185493,0.000452202657824735,0.0020913127921941533,0.0,0.006384183165504658,0.9997412909160978,-0.02708701981845145,-0.4516633874005899,-0.056966971577316186,0.9987004677669998,-0.2025592436401331,-0.9987044240105017,-0.05689837857709231,0.31773665518552324,0.05689837641253397,-0.998704423294392,0.09303241482663098,1.0064747865568568,-0.1266937771301603,0.0445492998712672,0.005345271331450439,-0.21098665527069102,0.08990037089200846,0.5383390987207909,-0.056966972410699014,-0.05689837827345392,-0.9974037345182966,0.5332628096566626,0.0945886867079463,0.09458869618762608
350,0.0283658889688948,0.0004006154176880446,0.0020226329599926348,0.0,0.006318073636390314,0.9996834969003848,-0.02916609702026795,-0.4638806812090935,-0.06972262797304335,0.9979684844848883,-0.20928197343775826,-0.9979732661788948,-0.06965496283479121,0.32323838630517737,0.06965495996086084,-0.9979732653187635,0.09971464522274663,1.0173192637659385,-0.029996203351192588,0.07140792052528486,-0.0077987634611290865,-0.2161456843572959,0.09882806637932338,0.5338598317385117,-0.04343332970203376,-0.06965494739148285,-0.9974402008895589,0.5328880541690411,0.09337702236293237,0.09337701571319755
375,0.028332236126818074,0.0003639088350405205,0.0019920691549009913,0.0,0.006283206357368125,0.9993942396983458,-0.0390425685692516,-0.4742887127690983,-0.07918655298013441,0.997303202542412,-0.2106454814993094,-0.9973085804276058,-0.07911957614085995,0.3307402335632852,0.07911957329616358,-0.9973085793958023,0.09713443480720353,1.019140092345425,-0.09080643322992622,0.01570021158688952,-0.01972537007491057,-0.2215761077800196,0.10183815295502457,0.5310834608833744,-0.03281836763567902,-0.07911957560422758,-0.9972331907976134,0.5330829322541886,0.09247803928666666,0.09247803270457385
400,0.02687930387419765,0.00022809632197607515,0.0020314703219199955,0.0,0.005919012632409174,0.9956240829092187,-0.13514831171232644,-0.4487019642978074,-0.17127789768212098,0.9899467581211698,-0.16347667687488684,-0.9899578230537165,-0.17121761852677397,0.3450497139663511,0.17121761596654722,-0.9899578213447713,0.02807057439146135,1.0141367566901798,-0.103656349019066,0.042041384139490705,-0.07763482464822846,-0.21932326070380848,0.09258134933484963,0.5447097928589129,-0.12954653087211113,-0.17121761804380484,-0.9866521478289878,0.5312076496289873,0.08373023535799999,0.08373022943411645
425,0.02640190596981212,0.0002778048467351156,0.001577695547719384,0.0,0.00576260321154737,0.9910267395865708,-0.16768968439911336,-0.4337542554359218,-0.2024599956407346,0.9843744134554235,-0.14846854021890746,-0.9843870228776259,-0.2024019846790322,0.33405390065121227,0.2024019970178253,-0.9843870209733793,-0.005434179760848437,1.0125982738565615,-0.10931853388917426,0.024205198649130413,-0.08843939546201895,-0.20278286641909676,0.08163214249365225,0.5308810594501181,-0.0870467618442997,-0.19830704779038436,-0.9871580851604106,0.5275533046057355,0.08076823315414618,0.08076822611642295
450,0.025480864630651842,0.00026581975553212735,0.0018604578696144157,0.0,0.005627756353372528,0.9764243558081899,-0.2509307159592016,-0.36788377773702335,-0.2822239960195541,0.9674619762128126,-0.11915564089432126,-0.9674782269387315,-0.28217178618543104,0.3238549694478915,0.28217178388623326,-0.9674782395208874,-0.03541539140658753,1.0082034892657723,-0.11736586745997983,0.09791166552216923,-0.08279357472881614,-0.18823447887590253,0.0832559307515377,0.5345134502675435,-0.13935185992110574,-0.16351374980521824,-0.9884522766443695,0.5096595911523302,0.07319140983873156,0.07319140350478066
475,0.02530587238308691,0.00029375057302757993,0.0018456515986130058,0.0,0.005606555140156531,0.9735787030000951,-0.26154173108868367,-0.3571501735054878,-0.2802470380294447,0.9679242516606092,-0.1211904817058034,-0.9643980730835461,-0.29234031191622095,0.32164066539339364,0.28019517314180986,-0.9679402846199329,-0.044182763655407284,1.0083947597852512,-0.10671751064776733,0.10206909467590541,-0.08664892089990683,-0.1855177180574842,0.07989677808917804,0.5378395228575634,-0.15139959255005822,-0.1753629133832035,-0.984627480369663,0.5073461726162664,0.08206934383632707,0.07222556036819544
500,0.024682005202713613,0.0003793485787143511,0.001639901902410569,0.0,0.005491990568253447,0.952903067267846,-0.33539755790471953,-0.30880428603402243,-0.26638370940217604,0.9711418264945483,-0.12630697427962959,-0.9421385996567672,-0.3631162806625938,0.3106587306013755,0.26633428223357763,-0.9711562561579395,-0.025686528179597982,0.9971812390495316,-0.16357484360487762,0.13882479213223375,-0.0771811069035431,-0.17310646270398286,0.07914246158696617,0.5309300586559605,-0.18290348265231907,-0.25783662201252144,-0.9639183605178229,0.49592879444300497,0.07576708874986192,0.06550300434167057
525,0.024682005202713613,0.00037934864928941406,0.001639901902410569,0.0,0.005491990610598485,0.952903067267846,-0.33539755790471953,-0.30880428603402243,-0.26638370940217604,0.9711418264945483,-0.12630697427962959,-0.9421385996567672,-0.3631162806625938,0.3106587306013755,0.26633428223357763,-0.9711562561579395,-0.025686528179597982,0.9971812390495316,-0.16357484360487762,0.13882479213223375,-0.0771811069035431,-0.17310646270398286,0.07914246158696617,0.5309300586559605,-0.18290348265231907,-0.25783662201252144,-0.9639183605178229,0.49592879444300497,0.07576708874986192,0.06550301924283176
550,0.022971917194911373,0.0009343158838452574,0.0013393421955100176,0.0,0.005422841408391432,0.9284307519057965,-0.4018677963658337,-0.3157560961779145,-0.2531843854818566,0.974037642909277,-0.14501466200667595,-0.9165544206661629,-0.42681464783269074,0.31887107963300704,0.3397108540102199,-0.9503083036474048,-0.08215660346592088,1.0074575970932533,-0.1249654018562133,0.08462549470194601,-0.09369458760909387,-0.18590233621179214,0.06395602241408421,0.517003703719046,-0.15196110562998263,-0.33206295433742294,-0.9484269933811965,0.4918668067774022,0.10897203240849909,0.05945270423996133
575,0.02120864299988982,0.001303863951597609,0.001315799302927883,0.0,0.005287206831522106,0.881253468612287,-0.505785996329372,-0.249882880511875,-0.23135860352865562,0.9785649037608695,-0.14359068039952183,-0.8680727437000956,-0.5263993600912127,0.2902882245569745,0.31078819531804674,-0.9589575596163412,-0.05027324682839076,0.9937093767771392,-0.1901011448222441,0.12373788914866413,-0.07619119895260767,-0.168266605137432,0.06302533686686052,0.5104748794384472,-0.20154189125947675,-0.37978233425378183,-0.9207651570875285,0.47420647338623634,0.09091117512130235,0.0645669954368255
