iter,E_line,E_pose,E_plane,E_centroids,E_total,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
25,3433085126.970502,nan,0.023526020601158687,0.0,nan,0.9999999925527479,0.9995532749974068,-45992.91796875,0.9973142397375342,0.99999999256943,-52251.908203125,-0.9999999925635699,0.9981007539620712,-64640.583984375,-0.9997514668188584,-1.0000000074487287,-68616.623046875,0.9999999999999999,1.1724712505767816e-18,9.556308160796808e-19,7.387903815825799e-19,-0.7365735701447149,0.7379081900580091,0.8211394812807834,0.9890489897102565,-0.9900828513173676,-1.0000000000077027,0.17306499193698122
50,0.034670246801809246,0.0021410554780371843,0.002301954918068428,0.0,0.008679073630797843,0.999999999999853,1.9729703498747348e-05,0.09214807557756266,1.9685508253887157e-05,0.9999999999998533,-0.031395135789629824,-0.9999999999998532,1.9701032881635393e-05,-0.275929275209871,-1.973361551239839e-05,-1.000000000000147,-0.35441040649601074,1.0,2.314284862379689e-23,1.8862739112697098e-23,1.4582629601597306e-23,0.15081970439992137,-0.13585148499623917,0.8230925826274412,1.9522364441024522e-05,-1.9542771340263678e-05,-1.0000000000000002,0.8230797756942397
75,0.035643323796668326,0.0017494761396721287,0.0023096898762402012,0.0,0.00864028841838498,0.9999999697561323,0.0015520828292409207,0.08841694497833176,-0.0015127280106634392,1.0000000301870875,-0.035378914566900496,-1.0000000301985024,-0.0015127125098229933,-0.27828221159001115,0.001512679977116319,-1.000000030233051,-0.35753280701876045,1.0000000000014397,-0.0002261554888466616,-5.434934657769933e-05,8.729190693915174e-05,0.15173778650404457,-0.13449415665741005,0.8218314004916174,0.00155187580787435,-0.0015518961835055232,-0.9999999401290675,0.8264153184594393
100,0.03577096751198012,0.0016908950520865054,0.0023154574546641357,0.0,0.008631822024580755,0.9999994271353854,0.0019014246271856301,0.09054527691617996,-0.0018620835555556454,0.9999995012987251,-0.038386987518974056,-0.9999995013179078,-0.0018620680792929049,-0.28256240235755,0.0018620355414309014,-0.9999995013550722,-0.35511658203288776,0.9999999516861876,-0.0006217447007046435,-0.0001764176619833086,-0.000460247468713936,0.15194708843150956,-0.13418471655200861,0.8225934323660958,0.0019012176739218116,-0.0019012380347602435,-0.9999988550304888,0.8271757466704683
125,0.035903013342149424,0.0016093998813714568,0.002324081039841207,0.0,0.008611058805221,0.9999967928392878,0.0032859498910753314,0.09153559503937506,-0.003246663339533574,0.9999969213877064,-0.038116225933038504,-0.9999969214273825,-0.0032466479241557438,-0.2849888020150727,0.003246615398405271,-0.9999969214955239,-0.35648291031868157,0.9999902333525705,-0.0075295342522971416,-0.003158712103445996,-0.011100393193431788,0.1527766020856046,-0.13295833126930692,0.8256135473144314,0.0032857432175552996,-0.0032857635329883537,-0.9999935870015529,0.8281315150538484
150,0.03626125239688711,0.00144743985638096,0.00233692949157373,0.0,0.008588100291520743,0.9999915894473248,0.0048684089509569844,0.08774236212310597,-0.0048291846117407035,0.9999917799877611,-0.04582814740250456,-0.999991780050481,-0.004829169343503064,-0.28322970421150373,0.0048291367718203216,-0.9999917801542031,-0.35253701988983543,0.9999307855348878,-0.010947001079259968,-0.006757055277240624,-0.01310158634644023,0.15372470418464357,-0.1315566200826729,0.8290654226609244,0.004868202582071239,-0.004868222792921145,-0.9999831808425863,0.8291152268196104
175,0.03664807047713562,0.0011976567172967182,0.0023919890506083254,0.0,0.008526605935926818,0.999970628326902,0.009170854690055436,0.08973076980246326,-0.009131799610797572,0.9999709868270903,-0.049144860569150906,-0.9999709869843706,-0.009131784653978757,-0.28923193819932275,0.009131752063687573,-0.9999709871525287,-0.3530851828844949,1.000058393532624,-0.008610092035170807,-0.01462843955707945,-0.0012225653101208666,0.15630243809562622,-0.12774559831372762,0.8384505032501238,0.009170649115136677,-0.009170669124645826,-0.9999412599405505,0.83171178981289
200,0.03675376376156303,0.0011988668088001267,0.0024082772658019303,0.0,0.008551728290753065,0.9999615277076493,0.010161783668997249,0.0889563954229027,-0.010122767516305281,0.9999619245720841,-0.05067981444660196,-0.999961924742976,-0.010122752668953997,-0.2901587371928476,0.010122720059157854,-0.9999619249262087,-0.3521536482665377,1.0004441287307029,0.012463451487751558,0.00016960446273550124,-0.011002266808395809,0.15689613557621648,-0.1268678528651739,0.8406120527076422,0.010161578219082213,-0.010161598177055892,-0.9999230585636271,0.8322766128556491
225,1.8888820566751454,6.650092861687483,0.24959949847359267,0.0,4.417752028042238,0.9906146702833664,1.000099982682082,2.297472501806318,-1.0000999697666202,0.9906533748549443,-2.121625317572086,-0.9906533893911911,-1.0000999791535456,0.07222096183326282,1.0000999741329963,-0.9906534115831332,-0.1522716451206671,1.1003052447583972,-1.9061113836896164,9.82323178937615,0.08464673820235603,0.7499999920352027,0.7499999846574483,1.1754081378793444,1.000099974704134,-1.0000999726335524,-0.9812291516417903,0.7983352910576671
250,0.03658629519009898,0.0011657484745717088,0.0024025714916344767,0.0,0.008497222421089717,0.9999426681696609,0.012139246364990204,0.09557086520986965,-0.012100308209059316,0.9999431415426769,-0.05521371665566616,-0.9999431417428313,-0.012100293347238137,-0.2884832536926405,0.012100260827326419,-0.9999431419751611,-0.3522941417106477,1.0004327225356902,-0.008337303523507963,0.01612778130973823,-0.0035236883945948256,0.15808089715072887,-0.1251162551982745,0.8399330364911924,0.01213904136316088,-0.012139046397728108,-0.9998853390642358,0.8317669340993075
