iter,E_line,E_pose,E_plane,E_centroids,E_total,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
25,1301844040.6523302,0.8317275719839788,0.29204021380054734,0.0,260368808.68791062,1.0000000072219968,-0.9693200290363831,-52314.8359375,-0.9815077614393884,1.0000000073128026,-37115.732421875,-0.999999992559985,0.9985818975906233,-19875.7587890625,-0.977231078482083,-1.000000007280939,-26416.90234375,0.9999999999708962,0.0009765624999999997,0.001953125,0.0009765625000000007,0.6092533916411745,-0.7028889613794902,0.5518018396223282,-0.9223845903953706,0.9749596243425434,-0.9999999996082855,0.627884614104171
50,0.03755245152766286,0.0030816113939520157,0.006271527096366013,0.0,0.010613762561176982,1.0000000000002554,-3.428022435890742e-05,-0.8501614943870897,-3.471124630070856e-05,1.0000000000002587,-0.31264172489687647,-0.9999999999997369,3.53150770280678e-05,0.2970538827157856,-3.45600004307592e-05,-1.0000000000002576,0.06572484596677597,0.999999999999999,3.4536355999757206e-08,6.907271199951444e-08,3.4536355999757246e-08,-0.31415844900168755,0.10514804946704058,0.5518018545225253,-3.262034184456679e-05,3.447966993580405e-05,-0.9999999999999861,0.5518045303060719
75,0.03971869930494516,0.0021350378472996625,0.00637586226745511,0.0,0.010499935022859851,1.0000001015532216,0.0029288593988705813,-0.8603856722565583,-0.0029976466502912493,0.9999998971703801,-0.3190458393568938,-1.0000001046655802,-0.002927827595009069,0.2872487564380702,0.002928580529505755,-1.000000102392158,0.05670633851753899,0.999999999936078,0.0001667543687809113,0.0006978334755146325,0.00012806231006990413,-0.31544973482352906,0.1026144662774099,0.5577081328194751,-0.0029955609143063294,0.0029974160804337167,-0.9999998011836885,0.5590579001793187
100,0.03987765847377073,0.0020692554347454856,0.006381939887568684,0.0,0.010493472933115172,0.9999995812226332,0.0031062485417511286,-0.8606021630598572,-0.0031750235564442443,0.999999364676376,-0.3166930956718888,-0.999999584520796,-0.003105216921439656,0.2880561379512372,0.003105969721995036,-0.9999995821103373,0.0503483467958271,0.9999996974488846,0.00037550748356770695,0.0012961472537771483,-0.0010425682420485075,-0.3155270380024314,0.10256937127941931,0.5581425979211447,-0.003172938191495853,0.0028189727271007887,-0.9999998031486799,0.5594921251676664
125,0.0396253285629046,0.002144701812727739,0.00638190282279988,0.0,0.010488267364777539,0.9999986188200788,0.003415635932107743,-0.8623349022956365,-0.003484389612984096,0.999998381067593,-0.3182541901310247,-0.9999986224376248,-0.003414589732256887,0.2930458986424156,0.003415357198541725,-0.9999986197927907,0.05104898705838551,0.9999951313912452,0.0011450250148464002,0.002331280729124233,-0.003857791738278055,-0.3156618637720571,0.10277028215515656,0.5589003558432439,-0.00348230487940599,0.0025077465969711643,-0.9999996961546185,0.5596338042251726
150,0.040011217062835794,0.0019467349056856808,0.006373093409894376,0.0,0.01044490303795744,0.9999889817745925,0.006233390099547066,-0.8625977779799792,-0.006301950318012045,0.9999885659065515,-0.3196806615167352,-0.9999889883204414,-0.0062323618565898985,0.28698294434892824,0.0062331121731706105,-0.9999889835421149,0.051200175918599905,0.999923713290382,0.008257315643997783,0.009634674066569404,-0.01584155828539477,-0.3168897920793549,0.10460008510031424,0.5658016594924021,-0.006299869878379952,-0.0003267564503701037,-0.999996967620661,0.5603465041297998
175,0.03990687314902239,0.0019233713488252418,0.0063670082750108435,0.0,0.010408799094101792,0.999973931151124,0.008644617479407965,-0.8658840389082004,-0.008712996765084894,0.9999733361450291,-0.3199198864229058,-0.9999739401957526,-0.0086435768855515,0.29004407513453967,0.008644325293278177,-0.9999739335971259,0.05013338133620902,1.0001376321042303,0.009740985610248259,0.005588670372063384,-0.004006458187947582,-0.3179405574414482,0.10616588557395029,0.5717072517141503,-0.008710920516514939,-0.0027522997176356177,-0.9999809448193397,0.5608971563611355
200,0.03952230261609181,0.0019615357063394083,0.0063021333123081625,0.0,0.010341808609483636,0.9998881085163911,0.018559154142148086,-0.8594792019820332,-0.018626865255315754,0.9998868414351103,-0.33440268817364804,-0.9998881278098458,-0.01855813886913632,0.2952649875607389,0.018558879637108137,-0.9998881137436948,0.04536363973761544,1.0006129628721088,-0.029238658069250054,-0.024630491590592777,-0.021753313125717124,-0.3222611501918634,0.11260422605579125,0.5748694831484551,-0.018624807248691873,-0.012725775733750841,-0.9998669069467001,0.5609666809999299
225,3.4757765090737633,5.667278259158342,0.14605939827268147,0.0,4.124734136964294,0.9816091547629532,1.0000996798740294,-3.712102407745085,-1.0000998019855478,0.981542677627825,2.2141993181787045,-0.9816101714091054,-1.0000996788834942,0.4958248745886546,1.0000996312350199,-0.9816094258701757,1.2477596522255985,0.6860027496925458,-9.707790847241194,0.03557696595329643,-1.4798159072988535,-0.7499998715747901,0.7499998693140623,0.9461360621874451,-1.0000994628603719,-1.0000997868271415,-0.9688965929624822,0.570712901425182
250,0.0391525408495402,0.002015242224369083,0.006282581110203233,0.0,0.010296169726570135,0.9998229574177876,0.02205762809409501,-0.8696467169429055,-0.022125098301914902,0.9998214579103677,-0.32531878638930245,-0.9998229802660752,-0.022056616436258298,0.2959798368432475,0.02205735439410223,-0.9998229635927588,0.04964930193834573,0.9994916076076336,-0.06373561651233546,-0.024415896047761586,-0.02695023966343633,-0.32378572583165316,0.11487607525260438,0.5761927769116217,-0.022123046421845975,-0.01624504179366609,-0.9997565055317711,0.5610014191461336
