iter,E_line,E_pose,E_plane,E_centroids,E_total,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
25,997347737.4105124,nan,0.25811069702428324,0.0,nan,1.0000000073688546,-0.9890309286005965,-24776.501953125007,0.9800476044670472,0.9999999926980766,-34353.31347656251,-0.9999999925748853,0.9972930649783054,-39066.849609375,0.9958973301022067,-0.9999999925799864,-25866.849609375,1.0,1.221426994370674e-12,4.859405804850519e-12,-2.4165518093329073e-12,-0.675446773026311,-0.7051666545922761,0.5419185182033515,0.9596224576799586,0.9763976856703238,-0.999999985586328,0.6943275375885831
50,0.037811652532751545,0.005091948378467791,0.003930606414667561,0.0,0.011403620816564495,1.0000000000002662,-3.572061895481995e-05,0.1051162503358829,3.5396170154502214e-05,0.9999999999997363,-0.24076740743290959,-0.9999999999997319,3.601902077107013e-05,-0.41100518590986956,3.596861131214208e-05,-0.999999999999732,0.06573639675304777,1.0,4.4114018060870115e-17,1.7550612228831857e-16,-8.727808592184145e-17,0.1407231859405418,0.08461701637548968,0.5428950603342133,3.465847948736531e-05,3.5264346816278787e-05,-0.9999999999994794,0.5429005499570758
75,0.040307085282310307,0.0040988132070614,0.004006937063854138,0.0,0.011322092393469728,1.0000000997914473,0.0027581830754224213,0.09593053536689126,-0.0027585066178670487,1.0000000989165732,-0.24685946577274362,-1.0000001006651966,-0.0027578855071989723,-0.41936096947377544,0.0028296720400642684,-0.9999998994836568,0.05628971834016057,1.000000000000688,8.64562111137706e-05,-0.00028571475684629387,0.00010693412082232857,0.13823492884846772,0.08228549324581036,0.5473499277595532,0.002828365568124915,0.0028289697429485687,-0.9999998046080937,0.5497645176060653
100,0.040591126403469194,0.00399450616196084,0.004014444240606329,0.0,0.011317817825991608,0.9999996729056947,0.0029127339642076935,0.09158961720786071,-0.0029130574565152754,0.9999996719826629,-0.24688165898713157,-0.9999996738276848,-0.0029124364420962524,-0.4166820349838905,0.0029842118507188175,-0.9999994615807374,0.05412455767067855,0.9999999412323601,0.00019653583266685085,-0.0006001564417387065,-0.00027275211857883866,0.13832972968191298,0.08215651994846995,0.5477299973025238,0.0029829055812340246,0.002983509662433051,-0.9999989291110105,0.5501442129774123
125,0.04053802955566915,0.004002076101758406,0.0040153546260506085,0.0,0.011311922497398996,0.9999982182479072,0.003411474177914274,0.09172999776652097,-0.0034117975557476834,0.9999982171691313,-0.2513549472009676,-0.9999982193217265,-0.0034111619172384144,-0.41549664924052016,0.0034829163685525313,-0.9999979713790214,0.056466577806854254,0.9999975891480692,0.0011041489580475173,-0.0026765346733869334,-0.0036732207160960293,0.13863565479514248,0.08174031931790743,0.5489564929171605,0.003481610720792441,0.0024818203517648412,-0.9999989343999645,0.5503985466005525
150,0.04087423857875026,0.003852889268792828,0.004016636531561127,0.0,0.011289908583337975,0.9999914755104738,0.00538560723968732,0.09234023978484243,-0.0053859301057045195,0.9999914887315099,-0.2466686047189097,-0.9999914772144052,-0.005385310505687344,-0.41997343143987914,0.00545690808323823,-0.9999910881085212,0.05110649099031351,0.9999319292358242,0.005030319544960412,-0.010478360758497434,-0.014678833385706313,0.13984657951590032,0.08009289760112306,0.5538112558499022,0.0054556049230584085,0.0004960141457461429,-0.9999969741331601,0.5511926438843124
175,0.04104690849068045,0.0037723267445909305,0.004016628555665673,0.0,0.011276103456023779,0.9999845039735793,0.006678641964801056,0.09181592747461939,-0.0066789495287973445,0.9999845019005497,-0.2462605821521817,-0.9999845060797795,-0.006678330721527456,-0.421589558922464,0.006749835245453714,-0.9999840248797949,0.05053067675302214,1.0001803935348557,0.003654026222249274,-0.004480441231738657,-0.002496987860386707,0.14063971219497978,0.0790138676744049,0.5569910335298114,0.006748533761227639,-0.000804651179945215,-0.9999905499819273,0.5516210312210256
200,0.03843837335484168,0.005703066751683066,0.00415648825158377,0.0,0.01194081237229493,0.9999180879184831,0.01661283982861158,0.1375335238752956,-0.016613159532431414,0.9999180827543842,-0.27041976968137477,-0.9999180930367881,-0.016612546603789944,-0.3997990361572721,0.016683336448307294,-0.9999169062259262,0.0003236857106145713,1.0002910825661233,-0.0076245541663823545,0.010905243137042182,-0.0014699398444210957,0.1467333148916575,0.07837891606688874,0.5615976163912382,0.016682047495299036,0.00920439533185424,-0.9999314300667175,0.5523775949600244
225,0.7399736310501218,0.6698941782396449,0.11364381397726456,0.0,0.5726599959492642,0.9923564363455406,1.0001,0.585201034815075,-1.0001,0.9923561337079527,0.6917360393741393,-0.9923567395522428,-1.0001,-0.8811450503067889,1.0001,-0.9922858341475078,-0.5003733246453963,1.0031886350918464,-1.2918466153366324,0.9475823815971749,-1.1996286314748206,0.75,-0.75,0.6082864692714233,1.0001,1.0000999802724773,-0.9920909171629964,0.5101298536371863
250,0.03940813651709363,0.003960372773469943,0.004270650518755963,0.0,0.011111981071251883,0.9998219570594066,0.02797333915788912,0.1063869438976778,-0.027973654756154227,0.9998219485351887,-0.22943924701988075,-0.9998219656200236,-0.027973049183158384,-0.42885583437556274,0.028043020991260582,-0.9998199746917275,0.03434328725690578,1.000252773159406,-0.0239517622909354,0.016502228195508686,-0.026885131632275308,0.15370179469481215,0.06199320946948767,0.5584915774812592,0.028041747357925667,0.020650470136127086,-0.9998231476673937,0.5508463887060863
